"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros %","+/-","GP","MIN","FGA","FG%","3PTM","3PT%","FTA","FT%","PTS","REB","AST","ST","BLK","TO","PF"
"*042oe*","Marcus Paige","(N/A)","PG","1291","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059qa*","James Palmer Jr.","(N/A)","SG","1292","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023vc*","Kevin Palmer","(N/A)","SG,SF","1293","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yaa*","Trayvon Palmer","(N/A)","SG","1294","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059wu*","Bubu Palo","(N/A)","PG","1295","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wn0*","Kevin Pangos","(N/A)","SG","1296","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042n9*","Georgios Papagiannis","(N/A)","C","1297","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ngc*","Kostas Papanikolaou","(N/A)","SF,PF","1298","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02gvk*","Jeremy Pargo","GS","PG,SG","1299","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02v2t*","Jabari Parker","(N/A)","SF,PF","1300","FA","","0","0%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03zl2*","Bobby Ray Parks Jr.","(N/A)","SG","1301","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pn*","Chandler Parsons","(N/A)","SF,PF","1302","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pl*","Eric Paschall","(N/A)","PF","1303","FA","","0","5%","+5.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewp*","Anzejs Pasecniks","(N/A)","C","1304","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qzb*","Devonte Patterson","(N/A)","SF","1305","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01scu*","Patrick Patterson","(N/A)","PF","1306","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewh*","Justin Patton","(N/A)","C","1307","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*044td*","Brandon Paul","(N/A)","SG","1308","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043cj*","Gary Payton II","POR","PG,SG","1309","FA","","0","37%","+37.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6m*","Elfrid Payton","(N/A)","PG","1310","FA","","0","2%","+1.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04l1u*","L.J. Peak","(N/A)","SG","1311","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vyd*","Norvel Pelle","(N/A)","C","1312","FA","","0","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wm7*","Kleon Penn","(N/A)","C","1313","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059fw*","Josh Perkins","(N/A)","PG","1314","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00105*","Kendrick Perkins","(N/A)","C","1315","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04k4q*","London Perrantes","(N/A)","PG","1316","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qsz*","Reggie Perry","(N/A)","PF","1317","FA","","0","1%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exh*","Alec Peters","(N/A)","PF","1318","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cm*","Lamar Peters","(N/A)","PG","1319","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujo*","Filip Petrusev","(N/A)","SF,PF,C","1320","FA","","0","3%","+2.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xog*","John Petty","(N/A)","SG","1321","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zi8*","Tarik Phillip","(N/A)","PG","1322","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wvv*","Jamorko Pickett","(N/A)","SF","1323","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0665c*","Nate Pierre-Louis","(N/A)","SF,PF","1324","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00131*","Mickael Pietrus","(N/A)","SG,SF","1325","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055ol*","Isaiah Pineiro","(N/A)","SG","1326","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04uq6*","Theo Pinson","DAL","SG","1327","FA","MEM<br/>Sat 8:30PM","0","1%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059vm*","Kavion Pippen","(N/A)","C","1328","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064q6*","Daeqwon Plowden","(N/A)","PG,SG,SF,PF","1329","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043i5*","Marshall Plumlee","(N/A)","C","1330","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfq*","Miles Plumlee","(N/A)","PF,C","1331","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r86*","Sir'Dominic Pointer","CLE","SF","1332","FA","@CHI<br/>Sat 8:00PM","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052h2*","Vincent Poirier","(N/A)","C","1333","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyz*","Quincy Pondexter","(N/A)","SG,SF","1334","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059fz*","Shamorie Ponds","(N/A)","PG","1335","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uum*","Yves Pons","MEM","SF","1336","FA","@DAL<br/>Sat 8:30PM","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nws*","Malik Pope","(N/A)","SF","1337","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gwp*","Jontay Porter","(N/A)","PF","1338","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031lq*","Otto Porter","TOR","SF,PF","1339","FA","@MIA<br/>Sat 8:00PM","0","24%","+24.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00102*","James Posey","(N/A)","SG,SF","1340","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wqp*","Micah Potter","UTA","PF","1341","FA","","0","0%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e79*","Dwight Powell","DAL","C","1342","FA","MEM<br/>Sat 8:30PM","0","16%","+16.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qsv*","Myles Powell","(N/A)","PG,SG","1343","FA","","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*047j6*","Alex Poythress","(N/A)","SF","1344","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rvz*","Billy Preston","(N/A)","SF,PF","1345","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uj7*","Jason Preston","LAC","PG","1346","FA","@SAC<br/>Sat 10:00PM","0","8%","+8.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01enm*","A.J. Price","PHO","PG","1347","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oyy*","Pablo Prigioni","(N/A)","PG,SG","1348","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0012k*","Tayshaun Prince","(N/A)","SF,PF","1349","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qt1*","Payton Pritchard","BOS","PG,SG","1350","FA","@ORL<br/>Sat 7:00PM","0","19%","+19%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0621z*","Gabriele Procida","(N/A)","SG","1351","FA","","0","6%","+6.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042o2*","Zhou Qi","(N/A)","PF","1352","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*044tf*","Tim Quarterman","(N/A)","PG","1353","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qtg*","Trevelin Queen","IND","PG","1354","FA","DET<br/>Sat 7:00PM","0","3%","+3.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujd*","Neemias Queta","SAC","C","1355","FA","LAC<br/>Sat 10:00PM","0","8%","+8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0015t*","Chris Quinn","(N/A)","PG,SG","1356","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0623c*","Lester Quinones","(N/A)","SG","1357","FA","","0","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03llv*","Ivan Rabb","(N/A)","PF","1358","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xo8*","Brandon Rachal","(N/A)","SG","1359","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8a*","Nikola Radicevic","DEN","PG","1360","FA","OKC<br/>Sat 9:00PM","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*033b7*","Miroslav Raduljica","(N/A)","C","1361","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qtx*","Jahmi'us Ramsey","(N/A)","SG","1362","FA","","0","1%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*045gs*","Chasson Randle","(N/A)","PG","1363","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wp0*","Levi Randolph","(N/A)","SG","1364","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0018o*","Shavlik Randolph","(N/A)","PF","1365","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04k0r*","Xavier Rathan-Mayes","(N/A)","PG","1366","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055ok*","Josh Reaves","(N/A)","SG","1367","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0018d*","JJ Redick","(N/A)","SG","1368","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02x6i*","Willie Reed","(N/A)","PF,C","1369","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0664x*","A.J. Reeves","(N/A)","PG,SG","1370","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xkz*","Nate Renfro","(N/A)","SF","1371","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xl8*","Cameron Reynolds","HOU","SG,SF","1372","FA","@MIL<br/>Sat 8:00PM","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063d0*","Jared Rhoden","(N/A)","PG,SG,SF,PF","1373","FA","","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00501*","Darius Rice","(N/A)","SF,PF","1374","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uzt*","Ryan Richards","(N/A)","PF,C","1375","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0051o*","Anthony Richardson","(N/A)","SF,PF","1376","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nh*","Malachi Richardson","(N/A)","SG","1377","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qtp*","Grant Riller","(N/A)","PG","1378","FA","","0","2%","+1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031md*","Andre Roberson","BKN","SG,SF","1379","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01ng3*","Lawrence Roberts","(N/A)","SF,PF","1380","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04hop*","Devin Robinson","(N/A)","SG,SF","1381","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*015xx*","Frank Robinson","(N/A)","PG,SG","1382","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03aqc*","Glenn Robinson","(N/A)","SG,SF","1383","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrq*","Jerome Robinson","(N/A)","SG","1384","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056ap*","Justin Robinson","(N/A)","PG","1385","FA","","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0017t*","Nate Robinson","NO","PG,SG","1386","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0622z*","Orlando Robinson","(N/A)","C","1387","FA","","0","2%","+2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nf5*","Thomas Robinson","(N/A)","PF,C","1388","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01nal*","Leon Rodgers","(N/A)","SF,PF","1389","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uzp*","Magnum Rolle","(N/A)","PF,C","1390","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00107*","Rajon Rondo","(N/A)","PG","1391","FA","","0","1%","+1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01enw*","Ricky Rubio","CLE","PG","1392","FA","@CHI<br/>Sat 8:00PM","0","30%","+30.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kl*","Brandon Rush","POR","SG,SF","1393","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051oz*","Luka Samanic","(N/A)","PF","1394","FA","","0","1%","+1.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xm0*","Brandon Sampson","(N/A)","PG","1395","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ku5*","JaKarr Sampson","(N/A)","SF","1396","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0666c*","Jermaine Samuels","(N/A)","SF,PF","1397","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03knf*","Orlando Sanchez","(N/A)","PF","1398","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyo*","Larry Sanders","(N/A)","PF,C","1399","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsl*","Issuf Sanon","WAS","PG","1400","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0622i*","Gui Santos","(N/A)","SF","1401","FA","","0","5%","+5.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yab*","Olivier Sarr","POR","C","1402","FA","","0","5%","+4.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfw*","Tomas Satoransky","(N/A)","SG","1403","FA","","0","1%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00104*","Brian Scalabrine","(N/A)","PF,C","1404","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05x7g*","Jordan Schakel","WAS","SF","1405","FA","","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pm*","Admiral Schofield","ORL","PF","1406","FA","BOS<br/>Sat 7:00PM","0","1%","+1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031m4*","Dennis Schroder","LAL","PG","1407","FA","","0","35%","+35.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ng7*","Mike Scott","(N/A)","PF","1408","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059xh*","Mike Scott","(N/A)","PG","1409","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wou*","Shannon Scott","(N/A)","SG","1410","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r0c*","Tre Scott","(N/A)","PF","1411","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qsy*","Jay Scrubb","LAC","SG","1412","FA","@SAC<br/>Sat 10:00PM","0","1%","+1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0623k*","Dereon Seabron","NO","SG","1413","FA","","0","2%","+1.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00110*","Thabo Sefolosha","(N/A)","SG,SF,PF","1414","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sy3*","Renaldas Seibutis","LAC","PG,SG","1415","FA","@SAC<br/>Sat 10:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03byj*","Wayne Selden Jr.","(N/A)","SG","1416","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0016a*","Ramon Sessions","(N/A)","PG,SG","1417","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qyy*","Nate Sestina","(N/A)","SF","1418","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0663t*","Jaden Shackelford","(N/A)","PG,SG","1419","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qs3*","Landry Shamet","PHO","SG","1420","FA","","0","11%","+10.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051py*","Marial Shayok","(N/A)","SG,SF","1421","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ngi*","Tornike Shengelia","(N/A)","SF,PF","1422","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059g5*","Simi Shittu","(N/A)","PF,C","1423","FA","","0","1%","+1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xp4*","Devontae Shuler","(N/A)","PG","1424","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027p1*","Iman Shumpert","BKN","SG,SF","1425","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wox*","Jordan Sibert","(N/A)","SG","1426","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02gxk*","Xavier Silas","(N/A)","SG","1427","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052c5*","Chris Silva","(N/A)","PF","1428","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04415*","Borisa Simanic","(N/A)","PF","1429","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03se0*","Jonathon Simmons","(N/A)","SG,SF","1430","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04is8*","Kobi Simmons","CHA","PG,SG","1431","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uw9*","Aamir Simms","(N/A)","PF","1432","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03lgl*","Justin Simon","(N/A)","SG","1433","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qsm*","Marko Simonovic","CHI","C","1434","FA","CLE<br/>Sat 8:00PM","0","6%","+6.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qtz*","Zavier Simpson","(N/A)","PG,SG","1435","FA","","0","1%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0392b*","DeShawn Sims","(N/A)","SF","1436","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064s6*","Jaylen Sims","(N/A)","PG,SG","1437","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pi*","Kyle Singler","(N/A)","SG,SF","1438","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00qra*","James Singleton","(N/A)","PF","1439","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051ph*","Deividas Sirvydis","(N/A)","SG","1440","FA","","0","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049s8*","Nik Slavica","(N/A)","SF","1441","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pj*","Alen Smailagic","(N/A)","PF","1442","FA","","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wqq*","Javonte Smart","(N/A)","PG","1443","FA","","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uuk*","Chris Smith","(N/A)","PG,SG,PF","1444","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wqo*","Dru Smith","MIA","SG","1445","FA","TOR<br/>Sat 8:00PM","0","1%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0018s*","Jason Smith","(N/A)","PF,C","1447","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*000zq*","Josh Smith","(N/A)","SF,PF","1448","FA","","0","1%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0012a*","JR Smith","(N/A)","SG,SF","1446","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03lgj*","Ray Smith","(N/A)","SF","1449","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xbb*","Scoochie Smith","(N/A)","SG","1450","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qrt*","Zhaire Smith","(N/A)","SG","1451","FA","","0","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qvt*","Xavier Sneed","(N/A)","SF","1452","FA","","0","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031m7*","Tony Snell","(N/A)","SG","1453","FA","","0","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03kub*","Richard Solomon","OKC","PF","1454","FA","@DEN<br/>Sat 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0389e*","James Southerland","(N/A)","SF","1455","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0622d*","Matteo Spagnolo","(N/A)","SG","1456","FA","","0","3%","+3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsw*","Ray Spalding","(N/A)","PF","1457","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005ld*","Marreese Speights","(N/A)","PF,C","1458","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qs7*","Omari Spellman","(N/A)","PF,C","1459","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0633h*","Pat Spencer","(N/A)","PG,SG","1460","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uj2*","Jaden Springer","PHI","PG","1461","FA","SA<br/>Sat 6:00PM","0","12%","+12%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qt8*","Cassius Stanley","(N/A)","SG","1462","FA","","0","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xhv*","Jonathan Stark","(N/A)","PG","1463","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6l*","Nik Stauskas","IND","SG","1464","FA","DET<br/>Sat 7:00PM","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03c0b*","D.J. Stephens","(N/A)","SF","1465","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uza*","Lance Stephenson","(N/A)","SF","1466","FA","","0","3%","+2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qsj*","Lamar Stevens","CLE","PF","1467","FA","@CHI<br/>Sat 8:00PM","0","5%","+5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xcn*","DJ Steward","(N/A)","SG","1468","FA","","0","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wvy*","D.J. Stewart","(N/A)","PG,SG","1469","FA","","0","1%","+0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xge*","Elijah Stewart","(N/A)","SG","1470","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ku8*","David Stockton","(N/A)","PG","1471","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e71*","Jarnell Stokes","(N/A)","PF","1472","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03llt*","Diamond Stone","(N/A)","C","1473","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02h2k*","Julyan Stone","(N/A)","SG,SF","1474","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0012s*","Rodney Stuckey","(N/A)","PG,SG","1475","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
